Fs=250
t,x
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7
0.952,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165507.6269,-154101.3752
0.956,3535.37542,-10027.95369,-178129.9029,-178143.7609,6780.602846,90935.68068,18574.18788,35975.75855
0.96,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165563.5286,-154141.1837
0.964,5331.539253,-11493.3117,-176626.4351,-176558.4188,5239.517121,89471.30614,18205.16058,36439.98193
0.968,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165502.6201,-154100.28
0.972,3447.242492,-10073.43949,-178035.8691,-178072.7271,6805.681503,90934.76426,18547.72342,35969.72358
0.976,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165570.8153,-154149.3197
0.98,5405.568231,-11464.52266,-176710.7906,-176632.1795,5193.7631,89446.96509,18249.55115,36459.29384
0.984,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165494.864,-154095.6755
0.988,3404.282439,-10173.50825,-177877.9093,-177927.4855,6798.97598,90885.72453,18503.17639,35963.50979
0.992,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165571.5082,-154151.622
0.996,5385.988103,-11345.94665,-176852.1877,-176755.6282,5258.314938,89522.55869,18316.49462,36466.62521
1,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165493.4559,-154096.0332
1.004,3431.775085,-10256.00854,-177735.6628,-177785.239,6769.76225,90842.31744,18480.26585,36006.4922
1.008,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165573.721,-154155.7347
1.012,5303.197241,-11201.21911,-177032.9463,-176937.9067,5355.746192,89624.37089,18371.65873,36463.74183
1.016,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165494.2158,-154098.0895
1.02,3535.397772,-10364.66037,-177556.4912,-177616.1033,6683.596275,90744.86384,18436.32232,36056.00131
1.024,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165574.101,-154157.5005
1.028,5183.682464,-10983.04373,-177264.935,-177181.4736,5519.763293,89800.21206,18440.09977,36444.94402
1.032,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165498.9321,-154101.1741
1.036,3707.528556,-10549.12931,-177375.4197,-177419.475,6502.703607,90568.24035,18361.86866,36100.0566
1.04,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165569.1165,-154155.1982
1.044,4994.430243,-10808.18603,-177480.1823,-177373.1845,5674.415013,89945.58781,18476.71193,36376.27946
1.048,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165505.0564,-154107.2761
1.052,3919.557204,-10712.43116,-177185.8769,-177216.4318,6347.493094,90402.09984,18323.71424,36145.02831
1.056,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165562.0981,-154151.8008
1.06,4779.674683,-10576.42079,-177684.142,-177597.7525,5917.601993,90176.19075,18563.92843,36326.56918
1.064,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165513.796,-154114.1604
1.068,4169.248542,-10894.19554,-176995.6636,-177010.4828,6159.358461,90228.06915,18304.0447,36226.76864
1.072,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165556.1078,-154149.1186
1.076,4532.196168,-10421.25498,-177855.3117,-177785.6189,6107.9718,90348.41095,18613.32579,36284.92788
1.08,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165522.4685,-154121.6259
1.084,4426.762989,-11116.41659,-176804.4668,-176814.9721,5908.08015,89997.15328,18252.92626,36298.42833
1.088,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165544.3732,-154141.3402
1.092,4255.012185,-10226.99597,-178006.6777,-177949.5019,6357.30551,90574.18592,18656.41995,36222.4324
1.096,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165535.8571,-154131.9971
1.1,4682.086966,-11259.57951,-176690.0705,-176668.8811,5712.502386,89830.40927,18236.69889,36371.25032
1.104,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165536.1701,-154135.104
1.108,4007.801891,-10103.90492,-178099.1022,-178055.7621,6528.74339,90731.16222,18669.92041,36155.91361
1.112,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165546.7648,-154138.8815
1.116,4925.206891,-11338.05649,-176612.0406,-176571.5169,5576.402614,89713.6214,18235.13427,36417.1161
1.12,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165529.5987,-154130.6113
1.124,3804.244555,-10022.58927,-178151.2488,-178126.0137,6667.011281,90845.08906,18669.8757,36111.92538
1.128,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165558.8794,-154148.6492
1.132,5133.748666,-11435.91242,-176587.0513,-176516.5986,5408.473958,89571.95605,18219.26453,36455.6058
1.136,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165521.2168,-154125.8057
1.14,3621.384933,-9985.820649,-178150.5559,-178143.895,6796.137309,90929.82452,18660.44327,36066.7525
1.144,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165567.1719,-154157.1875
1.148,5279.817317,-11466.06493,-176616.4439,-176527.5286,5309.120453,89486.86296,18239.51521,36483.18785
1.152,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165511.382,-154119.4354
1.156,3477.551458,-9992.459117,-178084.1265,-178088.9545,6875.508353,90981.90409,18627.5862,36019.14329
1.16,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165574.101,-154163.379
1.164,5364.910408,-11436.78414,-176693.8927,-176601.8035,5279.169116,89488.6958,18290.72306,36506.67954
1.168,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165503.7377,-154112.8193
1.172,3415.011277,-10146.77556,-177945.0763,-177971.6302,6807.112015,90894.3076,18550.27152,36004.77111
1.176,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165578.6831,-154166.6647
1.18,5368.754908,-11339.01761,-176833.9264,-176713.3387,5314.909555,89543.34581,18343.22731,36500.35399
1.184,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165502.3519,-154111.59
1.188,3423.102608,-10196.97758,-177817.2914,-177843.2194,6820.634821,90874.77218,18535.9664,36032.28611
1.192,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165581.9241,-154170.0398
1.196,5329.013506,-11244.38032,-176985.2477,-176866.7834,5351.700527,89591.06679,18379.45949,36493.62612
1.2,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165501.6366,-154110.3159
1.204,3482.133565,-10343.44856,-177619.0761,-177661.7456,6719.91786,90765.47215,18450.04629,36032.01789
1.208,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165587.3109,-154175.1136
1.212,5211.331571,-10985.63653,-177216.6329,-177101.8791,5564.355023,89816.41708,18485.04913,36470.40265
1.216,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165511.1138,-154116.485
1.22,3639.109867,-10472.61929,-177468.4253,-177506.0657,6614.574088,90652.34997,18442.04437,36113.51235
1.224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165586.1933,-154171.3138
1.228,5049.974328,-10850.18496,-177415.6529,-177308.9009,5682.886324,89932.7132,18517.10153,36430.77301
1.232,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165520.1886,-154121.4024
1.236,3822.908261,-10667.28063,-177258.5648,-177294.037,6412.939002,90466.51756,18362.29335,36162.50737
1.24,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165583.2428,-154170.4198
1.244,4836.738686,-10674.38849,-177611.7447,-177526.9422,5854.592425,90106.76624,18560.26275,36371.85381
1.248,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165527.3635,-154125.8504
1.252,4041.307156,-10891.0216,-177058.7626,-177079.952,6185.174726,90247.31401,18293.36057,36195.40914
1.256,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165571.6646,-154161.1438
1.26,4585.862706,-10506.63865,-177780.8804,-177699.2965,6022.409323,90272.8397,18580.44637,36281.70923
1.264,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165535.1642,-154131.3266
1.268,4277.363929,-11018.5383,-176886.52,-176884.5754,6052.047736,90114.49994,18282.18469,36261.05622
1.272,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165567.7978,-154159.4674
1.276,4337.646584,-10281.26601,-177943.1317,-177873.1931,6297.492242,90514.3503,18668.44519,36249.83564
1.28,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165548.9106,-154142.7483
1.284,4548.803514,-11180.38728,-176745.4805,-176719.8654,5847.193998,89926.25355,18278.34019,36350.57495
1.288,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165556.6666,-154153.5666
1.292,4092.515003,-10162.24297,-178062.9594,-178010.7904,6477.222619,90669.09142,18687.28771,36194.96211
1.296,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165560.6229,-154154.483
1.3,4803.993381,-11278.44438,-176666.4447,-176613.4935,5679.75708,89796.76989,18292.91353,36438.59612
1.304,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165547.4577,-154149.4091
1.308,3878.787622,-10037.90021,-178141.2575,-178104.2207,6655.522484,90820.68095,18705.90671,36159.0205
1.312,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165569.8989,-154163.4013
1.316,5037.122075,-11378.0214,-176625.2058,-176547.377,5500.920773,89643.83926,18274.87567,36496.33068
1.32,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165536.6842,-154143.4636
1.324,3692.686998,-9976.701138,-178159.8989,-178144.8338,6773.60675,90920.41444,18685.54427,36130.61144
1.328,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165577.6102,-154170.8445
1.332,5223.669734,-11415.97467,-176635.0182,-176540.2691,5375.661597,89549.73841,18268.95246,36536.47441
1.336,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165522.9378,-154133.45
1.34,3552.630967,-9985.418318,-178114.4578,-178105.9418,6829.128483,90951.30455,18617.23734,36060.18109
1.344,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165580.9853,-154174.7113
1.348,5336.546044,-11392.97472,-176707.2143,-176584.8832,5308.360494,89517.93188,18285.00101,36524.00214
1.352,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165516.1429,-154128.7338
1.356,3468.655463,-9994.493126,-178042.7758,-178041.2558,6896.273124,90983.75928,18605.70384,36036.48824
1.36,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165588.272,-154181.1263
1.364,5389.698492,-11336.55892,-176815.4638,-176680.4593,5294.770634,89535.05332,18324.5636,36535.58034
1.368,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165511.8067,-154124.7552
1.372,3449.00828,-10086.17998,-177902.1162,-177920.087,6868.311091,90944.17434,18561.71561,36054.79432
1.376,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165591.58,-154181.5062
1.38,5367.614969,-11232.64566,-176961.5101,-176830.5736,5355.321509,89594.62072,18376.88904,36534.32864
1.384,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165515.45,-154124.5763
1.388,3499.567926,-10187.70161,-177745.4752,-177761.5238,6814.622201,90872.87228,18525.05875,36079.42594
1.392,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165596.9221,-154185.3731
1.396,5295.351779,-11048.19906,-177163.1676,-177020.5634,5482.257066,89734.72145,18461.49039,36526.72905
1.4,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165519.5851,-154127.2586
1.404,3624.514177,-10352.50102,-177563.6438,-177583.8944,6683.171592,90717.92999,18474.02972,36120.32963
1.408,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165596.6986,-154186.133
1.412,5158.715565,-10865.87588,-177357.7395,-177238.4482,5631.924347,89886.73566,18521.8848,36482.94198
1.416,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165524.5472,-154131.2372
1.42,3796.823775,-10537.64052,-177354.6326,-177381.41,6518.796863,90552.97411,18417.09982,36168.09531
1.424,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165593.2341,-154184.7025
1.428,4973.061976,-10667.45945,-177549.0481,-177447.0124,5824.775198,90065.19199,18572.48915,36429.74483
1.432,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165533.4432,-154137.5851
1.436,4012.227537,-10746.2717,-177143.9004,-177163.5475,6293.424224,90342.17481,18347.34003,36217.71618
1.44,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165583.6005,-154177.4606
1.444,4739.977984,-10479.81655,-177739.5073,-177647.6416,6018.475416,90252.34315,18601.8817,36337.23096
1.448,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165541.8251,-154145.207
1.452,4248.485476,-10869.60863,-176989.5839,-176978.8774,6152.764696,90217.7203,18332.8561,36275.0037
1.456,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165580.0242,-154178.4217
1.46,4500.032008,-10260.90357,-177933.3193,-177845.7228,6256.834418,90478.14047,18685.16429,36301.57993
1.464,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165553.8279,-154155.8464
1.468,4517.175796,-11082.53134,-176830.7971,-176803.9527,5901.508737,89984.94923,18293.60644,36360.72264
1.472,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165565.2497,-154168.1399
1.476,4248.329013,-10184.48295,-178036.0926,-177965.327,6377.265618,90581.53964,18655.1459,36220.30899
1.48,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165561.0699,-154162.4849
1.484,4751.06445,-11195.83234,-176736.9421,-176661.4827,5739.346831,89837.76299,18275.00978,36405.29202
1.488,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165555.102,-154162.9543
1.492,4013.479234,-10053.54644,-178131.1098,-178090.8991,6571.92696,90747.68016,18674.72603,36166.24012
1.496,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165568.3566,-154169.481
1.5,4980.661569,-11331.1945,-176652.5643,-176575.9872,5538.225834,89666.77215,18244.61141,36454.80114
1.504,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165542.5403,-154154.7959
1.508,3803.104616,-9948.046201,-178171.1195,-178144.0292,6752.327889,90886.90917,18683.2644,36114.33937
1.512,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165577.1408,-154177.6394
1.516,5172.886571,-11369.41598,-176657.7946,-176549.6792,5433.61967,89574.88413,18267.00786,36501.11395
1.52,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165534.516,-154149.8338
1.524,3651.045698,-9926.610878,-178152.2993,-178144.8785,6832.056562,90951.14809,18670.00981,36076.63197
1.528,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165586.3721,-154186.0883
1.532,5317.994096,-11336.35775,-176720.7595,-176589.6441,5371.884152,89553.22529,18301.76482,36534.77568
1.536,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165524.6142,-154143.3295
1.54,3550.440496,-9953.7906,-178083.8136,-178075.4764,6873.474344,90966.68255,18625.28397,36048.24526
1.544,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165591.58,-154191.0504
1.548,5380.199001,-11284.56876,-176829.9477,-176680.0793,5347.073716,89562.54596,18343.69669,36539.55895
1.552,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165521.7979,-154139.7755
1.556,3519.080999,-10037.18496,-177984.6165,-177991.1432,6855.972929,90930.87505,18581.60866,36046.14419
1.56,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165598.4644,-154195.5208
1.564,5391.106652,-11147.23964,-176985.4935,-176826.2821,5421.817949,89658.85963,18407.55563,36545.52687
1.568,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165524.1895,-154141.6531
1.572,3544.47258,-10114.25377,-177850.9531,-177853.4341,6834.649364,90905.2376,18565.89539,36091.36177
1.576,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165604.9464,-154202.9416
1.58,5339.384715,-11029.49065,-177151.2094,-176995.8871,5485.185145,89743.6398,18472.84507,36559.83198
1.584,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165526.7823,-154143.2624
1.588,3626.056448,-10285.11051,-177641.5619,-177663.6008,6702.081168,90753.37985,18480.44467,36110.83014
1.592,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165606.3098,-154204.5732
1.596,5215.578403,-10881.14213,-177325.0612,-177177.5174,5608.499719,89859.75711,18510.97715,36515.68729
1.6,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165532.8844,-154148.7609
1.604,3773.779127,-10411.28611,-177465.2514,-177473.3874,6609.120263,90641.66583,18465.71487,36181.59576
1.608,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165602.5548,-154205.2438
1.612,5060.502,-10632.45662,-177547.9752,-177415.1835,5828.195015,90061.23573,18604.27333,36491.5474
1.616,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165539.4111,-154156.0476
1.62,3989.33935,-10624.52175,-177257.3355,-177260.4871,6390.676664,90420.80825,18395.48569,36249.07568
1.624,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165595.6928,-154202.5392
1.628,4860.476239,-10470.47352,-177711.6794,-177602.0664,5973.68252,90216.62506,18622.78058,36429.81189
1.632,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165544.5296,-154160.5627
1.636,4221.037533,-10760.59917,-177073.1571,-177061.1095,6224.156168,90268.41405,18357.30891,36305.40208
1.64,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165584.0028,-154195.8114
1.644,4643.999594,-10308.42338,-177875.2718,-177773.549,6169.528505,90376.10476,18653.58128,36355.82761
1.648,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165550.5422,-154166.3518
1.652,4459.128315,-10987.80465,-176889.8951,-176851.6736,5961.858447,90013.42535,18289.85134,36356.56522
1.656,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165568.8483,-154184.3896
1.66,4350.565893,-10153.0564,-177996.6194,-177930.3912,6348.498922,90548.72728,18663.90779,36269.52753
1.664,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165558.9018,-154172.722
1.668,4639.797466,-11030.42943,-176811.9769,-176747.2239,5876.385376,89957.41188,18337.21469,36432.27058
1.672,5209.051694,-11269.45898,-176733.9694,-176597.4002,5424.164882,89570.27967,18317.76867,36599.50633
1.676,3703.415835,-9877.325282,-178172.2371,-178152.1875,6792.851602,90911.38433,18691.13221,36173.86206
1.68,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-165577.4314,-154187.9659
1.684,4867.204114,-11171.93832,-176731.3319,-176644.6294,5677.477202,89783.44825,18326.93289,36524.89621
