Fs=100
t,x
63.38,505
63.39,512
63.4,510
63.41,513
63.42,510
63.43,508
63.44,505
63.45,499
63.46,499
63.47,502
63.48,500
63.49,503
63.5,499
63.51,502
63.52,491
63.53,512
63.54,560
63.55,590
63.56,544
63.57,484
63.58,463
63.59,492
63.6,492
63.61,496
63.62,497
63.63,500
63.64,507
63.65,506
63.66,508
63.67,511
63.68,511
63.69,514
63.7,512
63.71,514
63.72,519
63.73,520
63.74,519
63.75,512
63.76,509
63.77,505
63.78,494
63.79,492
63.8,487
63.81,491
63.82,493
63.83,493
63.84,497
63.85,496
63.86,498
63.87,500
63.88,504
63.89,509
63.9,510
63.91,512
63.92,511
63.93,507
63.94,504
63.95,497
63.96,500
63.97,501
63.98,501
63.99,504
64,501
64.01,499
64.02,492
64.03,532
64.04,578
64.05,575
64.06,518
64.07,461
64.08,473
64.09,491
64.1,492
64.11,496
64.12,499
64.13,501
64.14,505
64.15,506
64.16,509
64.17,511
64.18,512
64.19,515
64.2,512
64.21,517
64.22,520
64.23,520
64.24,516
64.25,510
64.26,508
64.27,503
64.28,493
64.29,491
64.3,488
64.31,491
64.32,493
64.33,493
64.34,496
64.35,495
64.36,499
64.37,504
64.38,508
64.39,511
64.4,509
64.41,511
64.42,509
64.43,505
64.44,502
64.45,499
64.46,501
64.47,503
64.48,502
64.49,503
64.5,502
64.51,494
64.52,505
64.53,550
64.54,591
64.55,554
64.56,494
64.57,460
64.58,483
64.59,493
64.6,494
64.61,498
64.62,502
64.63,503
64.64,505
64.65,505
64.66,509
64.67,512
64.68,513
64.69,515
64.7,512
64.71,516
64.72,520
64.73,519
64.74,514
64.75,508
64.76,507
64.77,499
64.78,491
64.79,491
64.8,489
64.81,491
64.82,495
64.83,495
64.84,498
64.85,497
64.86,500
64.87,507
64.88,508
64.89,512
64.9,508
64.91,508
64.92,507
64.93,502
64.94,501
64.95,498
64.96,502
64.97,504
64.98,502
64.99,502
65,502
65.01,488
65.02,526
65.03,568
65.04,586
65.05,529
65.06,472
65.07,470
65.08,487
65.09,496
65.1,497
65.11,499
65.12,503
65.13,503
65.14,507
65.15,507
65.16,511
65.17,513
65.18,511
65.19,514
65.2,513
65.21,518
65.22,523
65.23,515
65.24,512
65.25,508
65.26,502
65.27,496
65.28,489
65.29,490
65.3,490
65.31,492
65.32,496
65.33,495
65.34,498
65.35,499
65.36,501
65.37,508
65.38,508
65.39,511
65.4,510
65.41,510
65.42,508
65.43,500
65.44,499
65.45,497
65.46,499
65.47,502
65.48,502
65.49,504
65.5,497
65.51,497
65.52,543
65.53,584
65.54,568
65.55,509
65.56,459
65.57,484
65.58,492
65.59,496
65.6,498
65.61,500
65.62,504
65.63,503
65.64,507
65.65,508
65.66,510
65.67,513
65.68,512
65.69,513
65.7,513
65.71,518
65.72,521
65.73,513
65.74,511
65.75,508
65.76,499
65.77,493
65.78,487
65.79,488
65.8,490
65.81,492
65.82,496
65.83,494
65.84,497
65.85,497
65.86,504
65.87,510
65.88,509
65.89,512
65.9,511
65.91,507
65.92,506
65.93,497
65.94,499
65.95,500
65.96,501
65.97,502
65.98,499
65.99,503
66,491
66.01,513
66.02,560
66.03,589
66.04,544
66.05,484
66.06,462
66.07,488
66.08,492
66.09,496
66.1,498
66.11,500
66.12,504
66.13,504
66.14,508
66.15,509
66.16,510
66.17,513
66.18,513
66.19,514
66.2,518
66.21,520
66.22,519
66.23,511
66.24,510
66.25,503
66.26,496
66.27,493
66.28,487
66.29,491
66.3,491
66.31,494
66.32,496
66.33,496
66.34,499
66.35,501
66.36,506
66.37,510
66.38,509
66.39,511
66.4,510
66.41,508
66.42,505
66.43,497
66.44,500
66.45,499
66.46,500
66.47,503
66.48,501
66.49,499
66.5,490
66.51,531
66.52,578
66.53,575
66.54,519
66.55,461
66.56,473
66.57,494
66.58,494
66.59,496
66.6,499
66.61,502
66.62,507
66.63,505
66.64,508
66.65,510
66.66,510
66.67,515
66.68,512
66.69,518
66.7,520
66.71,520
66.72,516
66.73,508
66.74,507
66.75,499
66.76,491
66.77,490
66.78,487
66.79,491
66.8,492
66.81,493
66.82,496
66.83,493
66.84,496
66.85,500
66.86,505
66.87,511
66.88,508
66.89,512
66.9,509
66.91,506
66.92,503
66.93,499
66.94,500
66.95,501
66.96,501
66.97,505
66.98,503
66.99,496
67,505
67.01,549
67.02,592
67.03,553
67.04,494
67.05,460
67.06,487
67.07,494
67.08,494
67.09,498
67.1,502
67.11,501
67.12,505
67.13,506
67.14,509
67.15,511
67.16,512
67.17,516
67.18,513
67.19,517
67.2,521
67.21,518
67.22,514
67.23,508
67.24,506
67.25,497
67.26,490
67.27,490
67.28,488
67.29,491
67.3,495
67.31,494
67.32,498
67.33,496
67.34,498
67.35,504
67.36,508
67.37,512
67.38,510
67.39,511
67.4,508
67.41,503
67.42,500
67.43,497
67.44,500
67.45,502
67.46,502
67.47,504
67.48,500
67.49,489
67.5,524
67.51,567
67.52,587
67.53,530
67.54,473
67.55,470
67.56,489
67.57,496
67.58,495
67.59,499
67.6,503
67.61,505
67.62,507
67.63,507
67.64,509
67.65,511
67.66,512
67.67,515
67.68,514
67.69,520
67.7,523
67.71,517
67.72,513
67.73,507
67.74,502
67.75,495
67.76,491
67.77,490
67.78,490
67.79,493
67.8,495
67.81,495
67.82,496
67.83,496
67.84,502
67.85,508
67.86,509
67.87,512
67.88,510
67.89,509
67.9,508
67.91,501
67.92,500
67.93,499
67.94,500
67.95,502
67.96,500
67.97,504
67.98,496
67.99,497
68,542
68.01,583
68.02,568
68.03,504
68.04,455
68.05,482
68.06,491
68.07,496
68.08,495
68.09,500
68.1,504
68.11,504
68.12,508
68.13,508
68.14,512
68.15,513
68.16,513
68.17,516
68.18,516
68.19,520
68.2,522
68.21,516
68.22,512
68.23,506
68.24,497
68.25,492
68.26,488
68.27,491
68.28,491
68.29,492
68.3,495
68.31,495
68.32,496
68.33,497
68.34,503
68.35,510
68.36,510
68.37,512
68.38,510
68.39,508
68.4,505
68.41,499
68.42,498
68.43,499
68.44,501
68.45,503
68.46,501
68.47,506
68.48,492
68.49,512
68.5,561
68.51,590
68.52,544
68.53,483
68.54,463
68.55,489
68.56,492
68.57,497
68.58,497
68.59,501
68.6,506
68.61,506
68.62,508
68.63,510
68.64,512
68.65,514
68.66,512
68.67,514
68.68,517
68.69,520
68.7,519
68.71,512
68.72,510
68.73,504
68.74,494
68.75,492
68.76,489
68.77,492
68.78,492
68.79,494
68.8,498
68.81,495
68.82,499
68.83,499
68.84,504
68.85,511
68.86,508
68.87,511
68.88,508
68.89,506
68.9,504
68.91,497
68.92,499
68.93,500
68.94,502
68.95,504
68.96,501
68.97,499
68.98,490
68.99,532
69,579
69.01,576
69.02,518
69.03,460
69.04,475
69.05,492
69.06,492
69.07,497
69.08,499
69.09,502
69.1,505
69.11,504
69.12,508
69.13,510
69.14,513
69.15,515
69.16,513
69.17,515
69.18,518
69.19,519
69.2,517
69.21,509
69.22,508
69.23,498
69.24,492
69.25,492
69.26,487
69.27,491
69.28,493
69.29,495
69.3,497
69.31,495
69.32,498
69.33,501
69.34,506
69.35,511
69.36,510
69.37,511
69.38,507
69.39,505
69.4,502
69.41,498
69.42,501
69.43,500
69.44,501
69.45,503
69.46,501
69.47,496
69.48,505
69.49,550
69.5,590
69.51,553
69.52,494
69.53,458
69.54,487
69.55,495
69.56,495
69.57,498
69.58,499
69.59,502
69.6,508
69.61,507
69.62,510
69.63,510
69.64,512
69.65,515
69.66,512
69.67,518
69.68,519
69.69,520
69.7,515
69.71,508
69.72,505
69.73,496
69.74,490
69.75,492
69.76,488
69.77,493
69.78,494
69.79,496
69.8,498
69.81,497
69.82,499
69.83,505
69.84,510
69.85,514
69.86,510
69.87,511
69.88,508
69.89,503
69.9,502
69.91,498
69.92,502
69.93,501
69.94,501
69.95,504
69.96,500
69.97,488
69.98,520
69.99,567
70,587
70.01,529
70.02,472
70.03,468
70.04,490
70.05,496
70.06,493
70.07,498
70.08,500
70.09,503
70.1,506
70.11,505
70.12,509
70.13,512
70.14,513
70.15,515
70.16,513
70.17,519
70.18,520
70.19,516
70.2,514
70.21,507
70.22,502
70.23,493
70.24,489
70.25,489
70.26,489
70.27,491
70.28,493
70.29,495
70.3,498
70.31,496
70.32,501
70.33,505
70.34,509
70.35,512
70.36,509
70.37,510
70.38,506
70.39,502
70.4,501
70.41,498
70.42,500
70.43,499
70.44,502
70.45,503
70.46,494
70.47,496
70.48,541
70.49,585
70.5,569
70.51,504
70.52,458
70.53,480
70.54,494
70.55,497
70.56,496
70.57,501
70.58,502
70.59,504
70.6,509
70.61,507
70.62,511
70.63,512
70.64,513
70.65,515
70.66,516
70.67,519
70.68,519
70.69,515
70.7,511
70.71,506
70.72,499
70.73,493
70.74,492
70.75,491
70.76,490
70.77,492
70.78,494
70.79,496
70.8,498
70.81,496
70.82,504
70.83,507
70.84,509
70.85,512
70.86,508
70.87,508
70.88,504
70.89,500
70.9,501
70.91,497
70.92,500
70.93,501
70.94,502
70.95,504
70.96,490
70.97,513
70.98,558
70.99,589
71,544
71.01,481
71.02,463
71.03,488
71.04,494
71.05,498
71.06,496
71.07,500
71.08,505
71.09,507
71.1,508
71.11,506
71.12,510
71.13,512
71.14,513
71.15,516
71.16,516
71.17,520
71.18,517
71.19,513
71.2,510
71.21,501
71.22,493
71.23,489
71.24,488
71.25,492
71.26,492
71.27,495
71.28,495
71.29,497
71.3,500
71.31,499
71.32,506
71.33,510
71.34,511
71.35,513
71.36,508
71.37,507
71.38,503
71.39,499
71.4,502
71.41,499
71.42,501
71.43,501
71.44,502
71.45,501
71.46,489
71.47,530
71.48,574
71.49,575
71.5,519
71.51,459
71.52,475
71.53,493
71.54,496
71.55,499
71.56,498
71.57,504
71.58,505
71.59,506
71.6,508
71.61,508
71.62,512
71.63,512
71.64,514
71.65,517
71.66,516
71.67,521
71.68,516
71.69,510
71.7,509
71.71,497
71.72,492
71.73,491
71.74,491
71.75,493
71.76,491
71.77,495
71.78,496
71.79,496
71.8,500
71.81,500
71.82,507
71.83,510
71.84,511
71.85,512
71.86,507
71.87,505
71.88,501
71.89,500
71.9,502
71.91,499
71.92,502
71.93,502
71.94,503
71.95,496
71.96,504
71.97,551
71.98,589
71.99,555
72,496
72.01,457
72.02,486
72.03,495
72.04,495
72.05,499
72.06,500
72.07,503
72.08,506
72.09,509
72.1,510
72.11,509
72.12,512
72.13,513
72.14,512
72.15,519
72.16,517
72.17,520
72.18,514
72.19,509
72.2,507
72.21,495
72.22,489
72.23,488
72.24,490
72.25,493
72.26,494
72.27,497
72.28,498
72.29,498
72.3,499
72.31,500
72.32,508
72.33,510
72.34,510
72.35,510
72.36,504
72.37,503
72.38,498
72.39,499
72.4,501
72.41,499
72.42,502
72.43,503
72.44,502
72.45,491
72.46,521
72.47,569
72.48,586
72.49,529
72.5,472
72.51,466
72.52,490
72.53,495
72.54,496
72.55,500
72.56,498
72.57,504
72.58,506
72.59,507
72.6,510
72.61,510
72.62,513
72.63,515
72.64,514
72.65,520
72.66,518
72.67,516
72.68,512
72.69,509
72.7,502
72.71,491
72.72,491
72.73,490
72.74,491
72.75,494
72.76,492
72.77,496
72.78,497
72.79,498
72.8,502
72.81,504
72.82,510
72.83,512
72.84,512
72.85,512
72.86,505
72.87,501
72.88,499
72.89,499
72.9,503
72.91,500
72.92,503
72.93,504
72.94,498
72.95,498
72.96,539
72.97,585
72.98,568
72.99,506
73,457
73.01,478
73.02,491
73.03,494
73.04,496
73.05,499
73.06,499
73.07,505
73.08,508
73.09,510
73.1,513
73.11,511
73.12,513
73.13,514
73.14,516
73.15,521
73.16,519
73.17,516
73.18,511
73.19,507
73.2,499
73.21,489
73.22,489
73.23,489
73.24,492
73.25,496
73.26,494
73.27,496
73.28,498
73.29,500
73.3,504
73.31,506
73.32,511
73.33,513
73.34,512
73.35,509
73.36,503
73.37,500
73.38,501
73.39,500
73.4,501
73.41,500
73.42,502
73.43,503
73.44,492
73.45,514
73.46,556
73.47,589
73.48,542
73.49,484
73.5,464
73.51,487
73.52,494
73.53,497
73.54,497
73.55,502
73.56,502
73.57,505
73.58,508
73.59,508
73.6,511
73.61,510
73.62,514
73.63,515
73.64,519
73.65,522
73.66,517
73.67,513
73.68,510
73.69,503
73.7,495
73.71,488
73.72,489
73.73,490
73.74,491
73.75,494
73.76,493
73.77,496
73.78,499
73.79,500
73.8,506
73.81,507
73.82,511
73.83,510
73.84,509
73.85,508
73.86,502
73.87,499
73.88,499
73.89,499
73.9,502
73.91,500
73.92,502
73.93,500
73.94,491
73.95,532
73.96,575
73.97,577
73.98,519
73.99,460
74,476
74.01,490
74.02,496
74.03,497
74.04,498
74.05,504
74.06,504
74.07,507
74.08,509
74.09,510
74.1,513
74.11,513
74.12,515
74.13,518
74.14,519
74.15,520
74.16,513
74.17,511
74.18,508
74.19,500
74.2,492
74.21,487
74.22,490
74.23,492
74.24,491
74.25,496
74.26,494
74.27,498
74.28,498
74.29,501
74.3,508
74.31,508
74.32,511
74.33,512
74.34,509
74.35,507
74.36,499
74.37,499
74.38,501
74.39,500
74.4,503
74.41,501
74.42,504
74.43,494
74.44,504
74.45,551
74.46,587
74.47,556
74.48,495
74.49,457
74.5,487
74.51,492
74.52,496
74.53,500
74.54,501
74.55,503
74.56,504
74.57,508
74.58,511
74.59,511
74.6,513
74.61,513
74.62,516
74.63,519
74.64,520
74.65,521
74.66,512
74.67,511
74.68,505
74.69,496
74.7,493
74.71,487
74.72,490
74.73,494
74.74,494
74.75,496
74.76,496
74.77,499
74.78,500
74.79,504
74.8,509
74.81,509
74.82,511
74.83,511
74.84,507
74.85,505
74.86,496
74.87,500
74.88,501
74.89,500
74.9,503
74.91,502
74.92,503
74.93,489
74.94,521
74.95,567
74.96,583
74.97,528
74.98,470
74.99,466
75,489
75.01,491
75.02,495
75.03,497
75.04,501
75.05,504
75.06,504
75.07,508
75.08,511
75.09,511
75.1,515
75.11,512
75.12,515
75.13,521
75.14,520
75.15,518
75.16,511
75.17,509
75.18,503
75.19,493
75.2,491
75.21,488
75.22,491
75.23,494
75.24,495
75.25,497
75.26,495
75.27,497
75.28,502
75.29,508
75.3,512
75.31,510
75.32,510
75.33,510
75.34,504
75.35,502
75.36,498
75.37,500
75.38,500
75.39,500
75.4,504
75.41,502
75.42,497
75.43,497
75.44,541
75.45,585
75.46,566
75.47,507
75.48,457
75.49,482
75.5,492
75.51,495
75.52,497
75.53,502
75.54,502
75.55,506
75.56,506
75.57,510
75.58,512
75.59,511
75.6,514
75.61,512
75.62,516
75.63,521
75.64,519
75.65,516
75.66,508
75.67,507
75.68,498
75.69,491
75.7,489
75.71,486
75.72,491
75.73,493
75.74,495
75.75,496
75.76,496
75.77,497
75.78,502
75.79,507
75.8,511
75.81,510
75.82,511
75.83,509
75.84,505
75.85,503
75.86,498
75.87,501
75.88,502
75.89,502
75.9,504
75.91,501
75.92,492
75.93,514
75.94,559
75.95,591
75.96,540
75.97,482
75.98,463
75.99,487
76,495
76.01,493
76.02,497
76.03,501
76.04,502
76.05,508
76.06,505
76.07,509
76.08,512
76.09,512
76.1,514
76.11,513
76.12,518
76.13,521
76.14,518
76.15,513
76.16,508
76.17,504
76.18,496
76.19,491
76.2,489
76.21,487
76.22,492
76.23,494
76.24,496
76.25,499
76.26,497
76.27,499
76.28,507
76.29,508
76.3,512
76.31,510
76.32,508
76.33,509
76.34,503
76.35,501
76.36,499
76.37,501
76.38,502
76.39,502
76.4,504
76.41,498
76.42,492
76.43,534
76.44,576
76.45,577
76.46,517
76.47,461
76.48,476
76.49,492
76.5,496
76.51,495
76.52,499
76.53,502
76.54,504
76.55,507
76.56,507
76.57,511
76.58,512
76.59,513
76.6,514
76.61,514
76.62,519
76.63,520
76.64,515
76.65,512
76.66,506
76.67,501
76.68,494
76.69,491
76.7,492
76.71,489
76.72,492
76.73,496
76.74,496
76.75,499
76.76,497
76.77,503
76.78,508
76.79,509
76.8,511
76.81,509
76.82,509
76.83,508
76.84,501
76.85,499
76.86,499
76.87,501
76.88,502
76.89,503
76.9,504
76.91,492
76.92,504
76.93,549
76.94,588
76.95,556
76.96,492
76.97,460
76.98,486
76.99,491
77,495
77.01,496
77.02,499
77.03,503
77.04,507
77.05,509
77.06,508
77.07,511
77.08,512
77.09,512
77.1,515
77.11,516
77.12,521
77.13,521
77.14,515
77.15,511
77.16,504
77.17,496
77.18,491
77.19,487
77.2,489
77.21,488
77.22,493
77.23,496
77.24,497
77.25,499
77.26,497
77.27,504
77.28,509
77.29,510
77.3,512
77.31,508
77.32,507
77.33,503
77.34,499
77.35,500
77.36,499
77.37,502
77.38,503
77.39,504
77.4,503
77.41,488
77.42,521
77.43,568
77.44,585
77.45,532
77.46,470
77.47,468
77.48,489
77.49,492
77.5,496
77.51,497
77.52,501
77.53,504
77.54,504
77.55,508
77.56,508
77.57,512
77.58,514
77.59,514
77.6,515
77.61,519
77.62,521
77.63,518
77.64,512
77.65,511
77.66,500
77.67,494
77.68,491
77.69,489
77.7,491
77.71,491
77.72,495
77.73,496
77.74,497
77.75,500
77.76,500
77.77,507
77.78,510
77.79,512
77.8,512
77.81,507
77.82,505
77.83,503
77.84,500
77.85,501
77.86,499
77.87,500
77.88,502
77.89,503
77.9,498
77.91,496
77.92,541
77.93,584
77.94,566
77.95,508
77.96,456
77.97,481
77.98,494
77.99,494
78,497
78.01,499
78.02,503
78.03,506
78.04,505
78.05,508
78.06,509
78.07,511
78.08,514
78.09,514
78.1,518
78.11,519
78.12,520
78.13,516
78.14,510
78.15,508
78.16,495
78.17,492
78.18,489
78.19,490
78.2,491
78.21,491
78.22,493
78.23,496
78.24,496
78.25,499
78.26,502
78.27,507
78.28,510
78.29,509
78.3,511
78.31,508
78.32,506
78.33,502
78.34,499
78.35,502
78.36,499
78.37,503
78.38,502
78.39,503
78.4,492
78.41,511
78.42,558
78.43,590
78.44,543
78.45,486
78.46,461
78.47,490
78.48,494
78.49,496
78.5,498
78.51,499
78.52,504
78.53,506
78.54,508
78.55,511
78.56,509
78.57,512
78.58,515
78.59,515
78.6,520
78.61,517
78.62,518
78.63,513
78.64,508
78.65,504
78.66,493
78.67,490
78.68,488
78.69,490
78.7,491
78.71,490
78.72,494
78.73,497
78.74,498
78.75,501
78.76,504
78.77,510
78.78,511
78.79,510
78.8,511
78.81,505
78.82,502
78.83,499
78.84,500
78.85,503
78.86,501
78.87,502
78.88,503
78.89,501
78.9,492
78.91,530
78.92,577
78.93,578
78.94,518
78.95,462
78.96,473
78.97,492
78.98,496
78.99,497
79,501
79.01,500
79.02,504
79.03,506
79.04,508
79.05,512
79.06,509
79.07,512
79.08,513
79.09,515
79.1,521
79.11,519
79.12,515
79.13,511
79.14,506
79.15,500
79.16,490
79.17,489
79.18,489
79.19,491
79.2,494
79.21,493
79.22,496
79.23,497
79.24,500
79.25,503
79.26,505
79.27,511
79.28,512
79.29,509
79.3,509
79.31,503
79.32,500
79.33,500
79.34,499
79.35,502
79.36,499
79.37,503
79.38,504
79.39,496
79.4,507
79.41,548
79.42,590
79.43,555
79.44,493
79.45,459
79.46,483
79.47,493
79.48,495
79.49,498
79.5,504
79.51,501
79.52,506
79.53,508
79.54,509
79.55,513
79.56,511
79.57,513
79.58,515
79.59,516
79.6,521
79.61,518
79.62,514
79.63,511
79.64,506
79.65,499
79.66,489
79.67,488
79.68,490
79.69,491
79.7,495
79.71,492
79.72,495
79.73,497
79.74,498
79.75,505
79.76,507
79.77,510
79.78,511
79.79,509
79.8,508
79.81,503
79.82,499
79.83,501
79.84,501
79.85,504
79.86,500
79.87,504
79.88,502
79.89,488
79.9,524
79.91,565
79.92,585
79.93,530
79.94,472
79.95,470
79.96,488
79.97,494
79.98,498
79.99,498
80,503
80.01,502
80.02,506
80.03,510
80.04,509
80.05,512
80.06,510
80.07,515
80.08,515
80.09,518
80.1,522
80.11,514
80.12,512
80.13,509
80.14,501
80.15,494
80.16,487
80.17,490
80.18,492
80.19,493
80.2,496
80.21,494
80.22,497
80.23,500
80.24,501
80.25,509
80.26,508
80.27,511
80.28,511
80.29,510
80.3,508
80.31,499
80.32,499
80.33,501
80.34,502
80.35,503
80.36,502
80.37,502
80.38,498
80.39,497
80.4,542
80.41,582
80.42,566
80.43,508
80.44,456
80.45,481
80.46,487
80.47,493
80.48,496
80.49,501
80.5,505
80.51,504
80.52,508
80.53,510
80.54,512
80.55,514
80.56,511
80.57,515
80.58,516
80.59,519
80.6,520
80.61,511
80.62,510
80.63,507
80.64,497
80.65,494
80.66,488
80.67,490
80.68,493
80.69,494
80.7,497
80.71,493
80.72,498
80.73,499
80.74,502
80.75,509
80.76,509
80.77,511
80.78,512
80.79,509
80.8,505
80.81,499
80.82,499
80.83,500
80.84,500
80.85,504
80.86,501
80.87,503
80.88,493
80.89,514
80.9,561
80.91,589
80.92,543
80.93,482
80.94,463
80.95,489
80.96,492
80.97,497
80.98,499
80.99,500
81,505
81.01,504
81.02,508
81.03,509
81.04,511
81.05,513
81.06,510
81.07,513
81.08,517
81.09,519
81.1,519
81.11,510
81.12,509
81.13,504
81.14,495
81.15,492
81.16,486
81.17,490
81.18,493
81.19,493
81.2,497
81.21,495
81.22,498
81.23,501
81.24,505
81.25,510
81.26,507
81.27,511
81.28,510
81.29,508
81.3,505
81.31,497
81.32,500
81.33,500
81.34,501
81.35,504
81.36,501
81.37,500
81.38,489
81.39,530
81.4,576
81.41,574
81.42,518
81.43,459
81.44,475
81.45,492
81.46,492
81.47,496
81.48,498
81.49,502
81.5,506
81.51,505
81.52,510
81.53,511
81.54,511
81.55,513
81.56,512
81.57,516
81.58,519
81.59,520
81.6,518
81.61,510
81.62,507
81.63,499
81.64,492
81.65,491
81.66,489
81.67,492
81.68,494
81.69,496
81.7,497
81.71,496
81.72,499
81.73,501
81.74,505
81.75,511
81.76,509
81.77,510
81.78,507
81.79,504
81.8,504
81.81,497
81.82,500
81.83,502
81.84,503
81.85,503
81.86,500
81.87,495
81.88,504
81.89,548
81.9,590
81.91,553
81.92,494
81.93,458
81.94,485
81.95,493
81.96,494
81.97,498
81.98,500
81.99,502
82,506
82.01,506
82.02,511
82.03,511
82.04,512
82.05,515
82.06,513
82.07,518
82.08,519
82.09,520
82.1,516
82.11,510
82.12,507
82.13,496
82.14,492
82.15,491
82.16,490
82.17,493
82.18,494
82.19,496
82.2,499
82.21,496
82.22,500
82.23,503
82.24,509
82.25,513
82.26,510
82.27,511
82.28,508
82.29,503
82.3,501
82.31,498
82.32,500
82.33,501
82.34,502
82.35,504
82.36,499
82.37,488
82.38,522
82.39,568
82.4,587
82.41,529
82.42,472
82.43,467
82.44,488
82.45,496
82.46,493
82.47,500
82.48,501
82.49,504
82.5,508
82.51,506
82.52,511
82.53,512
82.54,512
82.55,515
82.56,513
82.57,520
82.58,520
82.59,518
82.6,512
82.61,505
82.62,500
82.63,491
82.64,490
82.65,489
82.66,488
82.67,492
82.68,494
82.69,497
82.7,500
82.71,495
82.72,500
82.73,506
82.74,510
82.75,512
82.76,508
82.77,509
82.78,506
82.79,501
82.8,501
82.81,498
82.82,500
82.83,501
82.84,502
82.85,505
82.86,495
82.87,499
82.88,542
82.89,584
82.9,569
82.91,505
82.92,457
82.93,479
82.94,492
82.95,497
82.96,494
82.97,499
82.98,501
82.99,504
83,510
83.01,508
83.02,513
83.03,511
83.04,514
83.05,515
83.06,514
83.07,519
83.08,519
83.09,514
83.1,512
83.11,505
83.12,496
83.13,492
83.14,489
83.15,492
83.16,490
83.17,494
83.18,494
83.19,496
83.2,499
83.21,496
83.22,503
83.23,506
83.24,510
83.25,512
83.26,507
83.27,509
83.28,505
83.29,501
83.3,500
83.31,498
83.32,500
83.33,501
83.34,502
83.35,503
83.36,488
83.37,514
83.38,559
83.39,590
83.4,545
83.41,481
83.42,462
83.43,489
83.44,495
83.45,498
83.46,496
83.47,501
83.48,502
83.49,505
83.5,509
83.51,507
83.52,512
83.53,512
83.54,515
83.55,516
83.56,517
83.57,521
83.58,519
83.59,513
83.6,511
83.61,500
83.62,493
83.63,489
83.64,489
83.65,492
83.66,491
83.67,494
83.68,495
83.69,496
83.7,499
83.71,498
83.72,506
83.73,509
83.74,512
83.75,512
83.76,508
83.77,508
83.78,501
83.79,499
83.8,501
83.81,499
83.82,503
83.83,502
83.84,503
83.85,502
83.86,489
83.87,532
83.88,575
83.89,578
83.9,520
83.91,460
83.92,475
83.93,490
83.94,494
83.95,499
83.96,496
83.97,502
83.98,503
83.99,505
84,508
84.01,508
84.02,512
84.03,513
84.04,514
84.05,519
84.06,518
84.07,521
84.08,516
84.09,511
84.1,511
84.11,499
84.12,493
84.13,490
84.14,490
84.15,492
84.16,490
84.17,495
84.18,496
84.19,497
84.2,500
84.21,500
84.22,508
84.23,509
84.24,511
84.25,512
84.26,507
84.27,506
84.28,501
84.29,499
84.3,503
84.31,499
84.32,501
84.33,502
84.34,503
84.35,497
84.36,504
84.37,551
84.38,589
84.39,556
84.4,497
84.41,456
84.42,484
84.43,490
84.44,495
84.45,499
84.46,499
84.47,504
84.48,505
84.49,508
84.5,510
84.51,508
84.52,512
84.53,513
84.54,513
84.55,519
84.56,518
84.57,519
84.58,513
84.59,510
84.6,509
84.61,495
84.62,492
84.63,489
84.64,490
84.65,494
84.66,492
84.67,496
84.68,497
84.69,498
84.7,501
84.71,503
84.72,508
84.73,511
84.74,512
84.75,511
84.76,505
84.77,505
84.78,500
84.79,499
84.8,501
84.81,499
84.82,502
84.83,502
84.84,501
84.85,491
84.86,520
84.87,567
84.88,584
84.89,531
84.9,473
84.91,465
84.92,491
84.93,493
84.94,494
84.95,500
84.96,500
84.97,505
84.98,507
84.99,508
85,511
85.01,511
85.02,514
85.03,513
85.04,514
85.05,521
85.06,519
85.07,517
85.08,512
85.09,509
85.1,504
85.11,491
85.12,491
85.13,488
85.14,491
85.15,495
85.16,493
85.17,496
85.18,496
85.19,499
85.2,504
85.21,506
85.22,511
85.23,511
85.24,512
85.25,511
85.26,504
85.27,502
85.28,498
85.29,499
85.3,502
85.31,499
85.32,500
85.33,501
85.34,496
85.35,497
85.36,537
85.37,585
85.38,567
85.39,506
85.4,458
85.41,480
85.42,492
85.43,496
85.44,499
85.45,503
85.46,500
85.47,506
85.48,507
85.49,509
85.5,512
85.51,510
85.52,513
85.53,515
85.54,517
85.55,524
85.56,519
85.57,514
85.58,510
85.59,505
85.6,499
85.61,490
85.62,489
85.63,489
85.64,492
85.65,494
85.66,492
85.67,495
85.68,496
85.69,497
85.7,504
85.71,505
85.72,510
85.73,509
85.74,509
85.75,509
85.76,502
85.77,502
85.78,501
85.79,499
85.8,503
85.81,501
85.82,502
85.83,502
85.84,493
85.85,512
85.86,553
85.87,590
85.88,548
85.89,488
85.9,460
85.91,485
85.92,494
85.93,497
85.94,500
85.95,503
85.96,503
85.97,506
85.98,507
85.99,510
86,512
86.01,510
86.02,513
86.03,515
86.04,518
86.05,523
86.06,516
86.07,512
86.08,508
86.09,503
86.1,496
86.11,489
86.12,489
86.13,489
86.14,492
86.15,495
86.16,492
86.17,497
86.18,499
86.19,501
86.2,506
86.21,508
86.22,512
86.23,511
86.24,509
86.25,509
86.26,501
86.27,500
86.28,499
86.29,500
86.3,503
86.31,500
86.32,502
86.33,500
86.34,491
86.35,529
86.36,572
86.37,580
86.38,524
86.39,466
86.4,473
86.41,488
86.42,494
86.43,495
86.44,499
86.45,504
86.46,503
86.47,505
86.48,508
86.49,510
86.5,512
86.51,512
86.52,514
86.53,515
86.54,519
86.55,523
86.56,514
86.57,512
86.58,508
86.59,500
86.6,494
86.61,487
86.62,489
86.63,491
86.64,493
86.65,496
86.66,495
86.67,497
86.68,498
86.69,502
86.7,509
86.71,508
86.72,512
86.73,510
86.74,510
86.75,506
86.76,499
